CLTV,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,num_services,charge_per_service,is_new_customer,is_autopay,NPS
2400,No,0,27,,Yes,17.3,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.05,552.9,0.0,0,467.1,1020.0,Male,26,Yes,No,No,Yes,3,1,10.025,0,0,Detractor
5379,Yes,5,23,,Yes,3.67,No,Yes,DSL,69,Yes,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,59.95,1406.0,26.55,140,84.41,1603.86,Male,25,Yes,No,Yes,No,0,4,11.99,0,1,Passive
6418,Yes,2,68,,Yes,40.55,No,Yes,DSL,20,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,60.65,3975.9,0.0,0,2757.4,6733.299999999999,Female,78,No,Yes,Yes,No,0,5,10.108333333333333,0,1,Promoter
2407,No,0,22,,Yes,5.09,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.4,1692.6,0.0,0,111.98,1804.58,Female,79,No,Yes,No,No,0,2,24.8,0,1,Detractor
5794,Yes,9,72,Offer A,Yes,9.6,Yes,Yes,Fiber Optic,25,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,90.35,6563.4,0.0,0,691.1999999999999,7254.599999999999,Female,41,No,No,Yes,No,0,6,12.907142857142857,0,1,Detractor
3800,Yes,6,29,Offer C,Yes,27.72,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.0,540.05,0.0,0,803.88,1343.9299999999998,Female,23,Yes,No,Yes,No,0,1,10.0,0,1,Promoter
2100,No,0,7,,Yes,15.54,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.65,155.9,0.0,0,108.78,264.68,Female,55,No,No,No,No,0,1,10.325,1,0,Promoter
5974,No,0,62,Offer B,Yes,38.33,No,Yes,Cable,30,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,74.3,4698.05,0.0,0,2376.46,7074.51,Male,56,No,No,No,No,0,7,9.2875,0,0,Passive
5206,Yes,6,8,,Yes,17.2,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.5,159.35,0.0,0,137.6,296.95,Female,48,No,No,Yes,Yes,3,1,9.75,1,1,Passive
5669,Yes,1,70,Offer A,Yes,1.63,No,Yes,DSL,41,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,64.95,4523.25,42.89,0,114.1,4594.46,Male,24,Yes,No,Yes,No,0,6,9.278571428571428,0,0,Detractor
5165,Yes,5,38,,Yes,15.78,Yes,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,2869.85,0.0,0,599.64,3469.49,Female,66,No,Yes,Yes,No,0,3,18.7375,0,1,Detractor
6044,Yes,7,72,,Yes,2.75,Yes,Yes,DSL,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,89.4,6376.55,0.0,0,198.0,6574.55,Male,45,No,No,Yes,Yes,2,10,8.127272727272727,0,0,Detractor
3891,Yes,1,4,,No,0.0,No,Yes,DSL,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.15,99.95,0.0,0,0.0,99.95,Female,55,No,No,Yes,No,0,1,12.575,1,1,Passive
4208,No,0,7,,Yes,39.59,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.25,129.15,0.0,0,277.13,406.28,Female,41,No,No,No,No,0,1,10.125,1,0,Promoter
5134,No,0,47,,Yes,8.85,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.25,1029.8,0.0,0,415.95,1445.75,Female,50,No,No,No,No,0,1,10.125,0,0,Detractor
4590,No,0,1,,Yes,7.76,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.9,19.9,0.0,0,7.76,27.66,Male,36,No,No,No,No,0,1,9.95,1,0,Detractor
5203,Yes,1,30,,Yes,21.14,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.55,608.5,0.0,0,634.2,1242.7,Female,57,No,No,Yes,No,0,1,9.775,0,1,Detractor
5479,No,0,22,,Yes,6.0,No,Yes,Fiber Optic,8,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.05,1886.25,0.0,0,132.0,2018.25,Female,40,No,No,No,No,0,6,12.721428571428572,0,1,Detractor
5461,No,0,26,,Yes,37.59,Yes,Yes,Fiber Optic,8,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,92.4,2349.8,0.0,0,977.34,3327.1400000000003,Male,34,No,No,No,No,0,6,13.2,0,0,Detractor
3667,No,0,24,,Yes,35.56,No,Yes,Fiber Optic,3,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.6,2283.15,0.0,0,853.44,3136.59,Female,37,No,No,No,No,0,6,13.514285714285714,0,1,Detractor
4745,Yes,7,51,Offer B,Yes,35.0,Yes,Yes,Fiber Optic,8,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,96.4,4911.05,0.0,0,1785.0,6696.05,Male,63,No,No,Yes,No,0,7,12.05,0,0,Detractor
3318,Yes,4,35,,Yes,2.12,Yes,Yes,Fiber Optic,3,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,100.8,3437.5,0.0,0,74.2,3511.7,Male,73,No,Yes,Yes,No,0,6,14.4,0,1,Promoter
3516,Yes,3,14,,Yes,22.14,Yes,Yes,DSL,11,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,66.6,979.5,0.0,0,309.96000000000004,1289.46,Male,48,No,No,Yes,No,0,5,11.1,0,0,Detractor
2139,No,0,1,Offer E,Yes,18.37,No,Yes,Fiber Optic,13,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.45,78.45,0.0,0,18.37,96.82,Female,65,No,Yes,No,No,0,3,19.6125,1,1,Detractor
4833,Yes,9,67,Offer A,Yes,3.28,Yes,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.85,1583.5,0.0,0,219.76,1803.26,Male,19,Yes,No,Yes,No,0,2,8.283333333333333,0,0,Passive
4937,Yes,8,56,Offer B,Yes,40.86,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,115.85,6567.9,0.0,0,2288.16,8856.06,Male,42,No,No,Yes,Yes,3,10,10.53181818181818,0,0,Detractor
3735,No,0,7,,Yes,26.09,No,Yes,Fiber Optic,2,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.0,522.95,0.0,0,182.63,705.58,Female,63,No,No,No,No,0,3,19.75,1,1,Detractor
4798,Yes,6,54,,Yes,8.53,Yes,Yes,Cable,73,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,60.0,3273.95,0.0,0,460.62,3734.57,Female,22,Yes,No,Yes,Yes,3,5,10.0,0,1,Detractor
4928,No,0,60,Offer B,No,0.0,No,Yes,DSL,73,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,44.45,2773.9,0.0,0,0.0,2773.9,Female,29,Yes,No,No,No,0,5,7.408333333333334,0,1,Passive
4941,Yes,8,71,,Yes,11.13,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.5,1500.95,0.0,0,790.23,2291.1800000000003,Female,60,No,No,Yes,Yes,1,1,10.25,0,1,Passive
4148,No,0,1,Offer E,Yes,23.7,No,Yes,Fiber Optic,25,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.0,74.0,0.0,0,23.7,97.7,Male,34,No,No,No,No,0,3,18.5,1,1,Passive
3039,Yes,1,2,,Yes,28.86,No,Yes,Fiber Optic,26,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.7,165.0,0.0,0,57.72,222.72,Female,25,Yes,No,Yes,No,0,4,15.94,1,1,Detractor
4207,No,0,1,Offer E,Yes,6.54,No,Yes,Cable,52,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.6,48.6,0.0,0,6.54,55.14,Female,22,Yes,No,No,No,0,3,12.15,1,0,Detractor
5171,No,0,5,Offer E,Yes,17.13,No,Yes,Fiber Optic,9,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,71.45,371.6,0.0,0,85.64999999999999,457.25,Male,78,No,Yes,No,No,0,2,23.816666666666663,1,0,Passive
4858,No,0,7,,Yes,48.16,No,Yes,DSL,85,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,66.85,458.1,0.0,0,337.12,795.22,Female,30,No,No,No,No,0,5,11.141666666666666,1,1,Passive
4468,No,0,28,Offer C,Yes,44.11,No,Yes,Cable,15,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,56.05,1522.65,0.0,110,1235.08,2867.73,Female,51,No,No,No,No,0,3,14.0125,0,1,Detractor
3399,No,0,10,,Yes,17.98,Yes,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.05,786.3,0.0,0,179.8,966.1,Male,22,Yes,No,No,No,0,3,18.7625,1,1,Passive
5897,No,0,23,,Yes,28.8,Yes,Yes,Cable,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,1710.45,0.0,0,662.4,2372.85,Male,48,No,No,No,No,0,3,18.7375,0,1,Detractor
4668,No,0,42,,Yes,34.76,No,Yes,Cable,20,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,66.5,2762.75,0.0,0,1459.9199999999998,4222.67,Female,33,No,No,No,No,0,6,9.5,0,0,Promoter
3314,No,0,15,Offer D,Yes,6.22,Yes,Yes,Fiber Optic,4,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.35,1302.65,0.0,0,93.3,1395.95,Female,44,No,No,No,No,0,5,14.058333333333332,0,0,Detractor
6412,Yes,9,72,Offer A,No,0.0,No,Yes,DSL,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,65.25,4478.85,0.0,80,0.0,4558.85,Male,24,Yes,No,Yes,Yes,3,7,8.15625,0,0,Passive
4014,Yes,10,34,,Yes,13.97,Yes,Yes,Fiber Optic,48,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,88.85,3000.25,0.0,0,474.98,3475.23,Male,28,Yes,No,Yes,No,0,6,12.69285714285714,0,0,Detractor
5527,No,0,1,Offer E,Yes,26.22,No,Yes,Cable,22,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,55.8,55.8,0.0,0,26.22,82.02,Female,66,No,Yes,No,No,0,4,11.16,1,1,Detractor
5121,No,0,9,Offer E,Yes,29.87,No,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.05,651.5,0.0,0,268.83,920.33,Female,63,No,No,No,No,0,2,23.016666666666666,1,1,Detractor
2007,No,0,1,Offer E,Yes,46.17,No,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.1,70.1,0.0,0,46.17,116.27,Female,58,No,No,No,No,0,2,23.366666666666664,1,1,Detractor
4113,Yes,2,36,,Yes,8.0,No,Yes,Cable,19,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,53.65,1939.35,0.0,0,288.0,2227.35,Male,40,No,No,Yes,Yes,1,4,10.73,0,0,Passive
5831,No,0,6,Offer E,Yes,29.41,No,Yes,Fiber Optic,30,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.15,503.6,0.0,0,176.46,680.0600000000001,Male,73,No,Yes,No,No,0,4,17.03,1,1,Detractor
5982,No,0,49,,Yes,47.72,No,Yes,Fiber Optic,21,No,Yes,Yes,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,89.85,4287.2,0.0,0,2338.28,6625.48,Female,70,No,Yes,No,No,0,5,14.975,0,1,Passive
2483,No,0,1,,Yes,13.13,No,Yes,Fiber Optic,57,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.35,79.35,0.0,0,13.13,92.48,Female,32,No,No,No,Yes,3,3,19.8375,1,1,Detractor
6228,Yes,1,55,,Yes,12.21,Yes,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.7,1443.65,0.0,0,671.5500000000001,2115.2000000000003,Male,54,No,No,Yes,No,0,2,8.566666666666666,0,1,Passive
3897,Yes,10,34,,No,0.0,No,Yes,DSL,29,No,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,40.55,1325.85,0.0,0,0.0,1325.85,Male,31,No,No,Yes,Yes,1,3,10.1375,0,1,Promoter
4958,No,0,15,,Yes,12.08,Yes,Yes,Fiber Optic,5,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.2,1217.25,0.0,0,181.2,1398.45,Male,75,No,Yes,No,No,0,4,16.04,0,1,Detractor
5854,No,0,1,Offer E,Yes,28.18,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.25,20.25,0.0,0,28.18,48.43,Female,42,No,No,No,No,0,1,10.125,1,0,Passive
5225,Yes,8,2,Offer E,Yes,15.5,No,Yes,DSL,12,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.0,89.75,0.0,0,31.0,120.75,Female,38,No,No,Yes,No,0,2,15.0,1,1,Passive
4132,Yes,4,51,,No,0.0,No,Yes,DSL,76,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,56.15,2898.95,0.0,0,0.0,2898.95,Female,42,No,No,Yes,Yes,3,6,8.02142857142857,0,1,Promoter
5125,No,0,64,Offer B,Yes,19.2,Yes,Yes,Fiber Optic,18,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.5,6548.65,0.0,0,1228.8,7777.45,Male,78,No,Yes,No,No,0,8,11.5,0,1,Detractor
5669,Yes,8,65,Offer B,Yes,1.58,Yes,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,103.9,6767.1,0.0,0,102.7,6869.8,Female,76,No,Yes,Yes,Yes,3,7,12.9875,0,1,Detractor
6319,Yes,10,71,Offer A,Yes,37.69,No,Yes,Fiber Optic,8,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.25,7291.75,0.0,0,2675.99,9967.74,Male,54,No,No,Yes,No,0,8,11.694444444444445,0,1,Promoter
4848,Yes,1,32,Offer C,Yes,49.21,Yes,Yes,Fiber Optic,19,No,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,100.4,3217.65,0.0,0,1574.72,4792.37,Female,77,No,Yes,Yes,Yes,2,6,14.342857142857143,0,1,Detractor
5494,No,0,14,Offer D,Yes,47.72,Yes,Yes,Fiber Optic,22,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,86.0,1164.05,0.0,0,668.0799999999999,1832.13,Female,53,No,No,No,Yes,1,5,14.333333333333334,0,0,Detractor
4902,No,0,1,Offer E,Yes,35.09,No,Yes,Fiber Optic,17,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.3,75.3,0.0,20,35.09,130.39,Female,80,No,Yes,No,No,0,2,25.1,1,1,Detractor
5029,No,0,23,,Yes,48.21,No,Yes,Fiber Optic,23,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,95.3,2192.9,0.0,0,1108.83,3301.73,Male,53,No,No,No,No,0,6,13.614285714285714,0,0,Detractor
4093,No,0,6,Offer E,Yes,29.52,No,Yes,Fiber Optic,28,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.95,494.95,0.0,0,177.12,672.0699999999999,Male,55,No,No,No,No,0,4,15.79,1,1,Detractor
4041,Yes,7,17,,Yes,17.91,Yes,Yes,Fiber Optic,9,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,88.25,1460.65,0.0,0,304.47,1765.12,Female,31,No,No,Yes,No,0,5,14.708333333333334,0,1,Detractor
5092,Yes,5,72,Offer A,No,0.0,No,Yes,DSL,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,65.2,4784.45,0.0,0,0.0,4784.45,Female,56,No,No,Yes,No,0,8,7.2444444444444445,0,0,Detractor
5461,Yes,7,51,,Yes,16.85,Yes,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.95,1222.25,0.0,0,859.35,2081.6,Male,46,No,No,Yes,Yes,2,2,8.316666666666666,0,0,Passive
2436,Yes,1,46,Offer B,Yes,5.36,Yes,Yes,Fiber Optic,22,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.0,4680.05,0.0,0,246.56,4926.610000000001,Male,80,No,Yes,Yes,No,0,6,14.428571428571429,0,1,Detractor
3127,No,0,23,,Yes,48.88,Yes,Yes,DSL,12,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,78.55,1843.05,19.63,0,1124.24,2947.66,Female,43,No,No,No,No,0,8,8.727777777777778,0,1,Detractor
5723,Yes,9,72,,Yes,33.39,Yes,Yes,Fiber Optic,52,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,No,Credit Card,109.55,7887.25,0.0,120,2404.08,10411.33,Female,27,Yes,No,Yes,Yes,3,8,12.172222222222222,0,0,Passive
5423,Yes,7,69,Offer A,Yes,8.39,No,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.8,1436.95,0.0,0,578.9100000000001,2015.86,Female,29,Yes,No,Yes,Yes,2,1,9.9,0,0,Promoter
6144,Yes,5,72,Offer A,Yes,15.23,Yes,Yes,Fiber Optic,2,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,112.4,8046.85,0.0,0,1096.56,9143.41,Female,80,No,Yes,Yes,No,0,8,12.488888888888887,0,1,Detractor
2989,No,0,23,,Yes,48.63,Yes,Yes,Cable,11,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.4,1249.25,0.0,0,1118.49,2367.74,Female,40,No,No,No,No,0,4,10.88,0,1,Detractor
4495,Yes,1,72,Offer A,Yes,45.93,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,103.95,7517.7,0.0,0,3306.96,10824.66,Male,26,Yes,No,Yes,Yes,2,9,10.395,0,0,Detractor
5460,No,0,1,Offer E,Yes,23.06,No,Yes,Fiber Optic,52,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.75,90.75,0.0,0,23.06,113.81,Male,26,Yes,No,Yes,No,0,5,15.125,1,1,Detractor
5622,No,0,41,,No,0.0,No,Yes,Cable,8,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,51.35,2075.1,0.0,80,0.0,2155.1,Male,50,No,No,No,No,0,4,10.27,0,1,Promoter
5101,Yes,2,13,,Yes,37.86,No,Yes,Fiber Optic,19,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.15,916.75,0.0,90,492.18,1498.93,Female,77,No,Yes,Yes,No,0,1,35.075,0,1,Detractor
4517,Yes,3,1,Offer E,No,0.0,No,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,23.45,23.45,0.0,0,0.0,23.45,Male,55,No,No,Yes,No,0,1,11.725,1,1,Detractor
6316,Yes,1,70,Offer A,Yes,29.72,Yes,Yes,DSL,12,Yes,No,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,65.2,4543.15,0.0,0,2080.4,6623.549999999999,Female,50,No,No,Yes,No,0,6,9.314285714285717,0,1,Detractor
4207,No,0,4,Offer E,No,0.0,No,Yes,DSL,48,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,29.65,118.5,0.0,0,0.0,118.5,Male,27,Yes,No,No,No,0,3,7.4125,1,1,Detractor
5421,Yes,9,71,Offer A,No,0.0,No,Yes,DSL,19,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,46.35,3353.4,18.64,0,0.0,3334.76,Male,74,No,Yes,Yes,No,0,5,7.725,0,0,Passive
4511,No,0,70,Offer A,Yes,14.63,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.95,7711.25,0.0,0,1024.1,8735.35,Male,51,No,No,No,No,0,10,10.45,0,1,Detractor
4558,Yes,6,29,,Yes,6.73,Yes,Yes,DSL,27,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,80.1,2211.8,0.0,0,195.17,2406.9700000000003,Male,60,No,No,Yes,Yes,2,8,8.899999999999999,0,0,Passive
4933,No,0,38,,Yes,20.14,Yes,Yes,DSL,13,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,66.15,2522.4,0.0,0,765.32,3287.7200000000003,Female,39,No,No,No,No,0,6,9.45,0,1,Passive
5527,No,0,12,Offer D,Yes,49.0,No,Yes,Fiber Optic,23,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,95.7,1184.0,0.0,0,588.0,1772.0,Male,57,No,No,No,No,0,6,13.671428571428573,1,1,Promoter
3249,No,0,29,,Yes,44.33,No,Yes,Fiber Optic,7,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.9,2384.15,0.0,0,1285.57,3669.72,Female,37,No,No,No,No,0,3,19.725,0,1,Detractor
4687,Yes,1,39,,Yes,33.25,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.65,4284.8,0.0,0,1296.75,5581.55,Male,65,No,Yes,Yes,No,0,8,11.738888888888887,0,1,Detractor
5717,No,0,15,Offer D,Yes,44.07,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.45,1145.7,0.0,0,661.05,1806.75,Female,70,No,Yes,No,Yes,2,3,18.6125,0,0,Detractor
5973,Yes,1,5,,No,0.0,No,Yes,DSL,59,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.5,167.2,0.0,0,0.0,167.2,Female,22,Yes,No,Yes,Yes,1,2,10.166666666666666,1,1,Detractor
3394,No,0,1,,Yes,23.2,No,Yes,Fiber Optic,21,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,79.9,79.9,0.0,0,23.2,103.1,Male,62,No,No,No,Yes,3,4,15.98,1,1,Detractor
3520,No,0,9,,Yes,29.7,Yes,Yes,Fiber Optic,17,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,83.3,803.3,0.0,0,267.3,1070.6,Female,46,No,No,No,No,0,5,13.883333333333333,1,1,Detractor
4655,No,0,2,,Yes,24.9,No,Yes,DSL,11,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,44.65,74.9,0.0,10,49.8,134.7,Male,46,No,No,No,No,0,1,22.325,1,0,Detractor
5289,Yes,1,10,Offer D,Yes,42.0,No,Yes,DSL,14,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,65.9,660.05,0.0,0,420.0,1080.05,Female,32,No,No,Yes,Yes,2,6,9.414285714285716,1,0,Passive
4952,Yes,1,59,Offer B,Yes,46.1,Yes,Yes,Fiber Optic,57,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,111.1,6555.2,0.0,0,2719.9,9275.1,Male,40,No,No,Yes,Yes,3,9,11.11,0,0,Passive
4439,No,0,17,,Yes,5.49,Yes,Yes,DSL,14,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,69.0,1108.0,33.67,0,93.33,1167.66,Female,53,No,No,No,No,0,6,9.857142857142858,0,0,Promoter
5987,No,0,37,Offer C,Yes,30.17,No,No,No internet,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.8,695.05,0.0,0,1116.29,1811.34,Female,62,No,No,No,No,0,1,9.9,0,1,Promoter
4319,No,0,1,Offer E,Yes,17.23,No,Yes,Fiber Optic,52,No,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,91.7,91.7,0.0,0,17.23,108.93,Female,20,Yes,No,No,No,0,6,13.1,1,1,Detractor
6009,Yes,9,72,,Yes,33.37,Yes,Yes,Fiber Optic,16,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,117.5,8670.1,47.55,0,2402.64,11025.19,Female,58,No,No,Yes,Yes,1,10,10.681818181818182,0,0,Passive
5650,Yes,3,70,,Yes,33.24,Yes,Yes,DSL,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.0,6293.2,0.0,0,2326.8,8620.0,Female,30,No,No,Yes,Yes,1,10,8.090909090909092,0,1,Detractor
3438,No,0,1,Offer E,Yes,39.78,No,Yes,Cable,12,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,50.15,50.15,0.0,0,39.78,89.93,Male,68,No,Yes,No,No,0,3,12.5375,1,0,Detractor
3880,No,0,11,Offer D,Yes,24.57,Yes,Yes,Cable,10,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,58.95,601.6,0.0,70,270.27,941.87,Female,52,No,No,No,No,0,4,11.79,1,0,Passive
2102,Yes,1,5,Offer E,Yes,40.05,Yes,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25.9,135.0,0.0,0,200.25,335.25,Male,34,No,No,Yes,Yes,1,2,8.633333333333333,1,1,Detractor
4590,Yes,5,17,Offer D,No,0.0,No,Yes,DSL,27,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,54.6,934.8,47.73,0,0.0,887.0699999999999,Male,29,Yes,No,Yes,No,0,6,7.8,0,1,Passive
