Customer ID,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Population
4145-UQXUQ,1,Churned,Yes,1,81,5662,Competitor,Competitor had better devices,No,0,8,Offer E,Yes,42.93,No,Yes,Fiber Optic,9,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,92.1,729.95,0.0,0,343.44,1073.39,Female,71,No,Yes,No,No,0,United States,California,Berkeley,94710,"37.872902, -122.303708",37.872902,-122.303708,8157
1236-WFCDV,3,Churned,Yes,1,96,4777,Competitor,Competitor offered more data,No,0,14,,Yes,11.31,No,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,90.45,1266.1,0.0,0,158.34,1424.4399999999998,Male,74,No,Yes,No,No,0,United States,California,Greenbrae,94904,"37.946617, -122.563571",37.946617,-122.563571,12010
1271-SJBGZ,1,Churned,Yes,1,74,2437,Competitor,Competitor had better devices,No,0,12,,No,0.0,No,Yes,DSL,10,No,No,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.65,526.95,0.0,0,0.0,526.95,Male,77,No,Yes,No,No,0,United States,California,Forest Knolls,94933,"38.010092, -122.689442",38.010092,-122.689442,1025
4441-NIHPT,1,Churned,Yes,1,90,2995,Competitor,Competitor had better devices,No,0,13,,Yes,40.37,No,Yes,Fiber Optic,21,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.3,940.35,0.0,0,524.81,1465.1599999999999,Female,73,No,Yes,No,No,0,United States,California,Freedom,95019,"36.936228, -121.785559",36.936228,-121.785559,4753
8999-BOHSE,2,Churned,Yes,1,89,2202,Attitude,Attitude of support person,No,0,11,,Yes,3.96,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,89.7,1047.7,0.0,0,43.56,1091.26,Female,68,No,Yes,No,No,0,United States,California,Gilroy,95020,"37.03889, -121.528955",37.03889,-121.528955,49968
7029-RPUAV,3,Churned,Yes,1,87,5508,Competitor,Competitor offered more data,Yes,1,17,,Yes,28.18,Yes,Yes,Cable,16,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,100.45,1622.45,0.0,0,479.06,2101.51,Male,74,No,Yes,Yes,No,0,United States,California,Los Gatos,95030,"37.222842, -121.988727",37.222842,-121.988727,13290
8111-SLLHI,3,Churned,Yes,1,96,4687,Attitude,Attitude of support person,Yes,1,39,,Yes,33.25,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.65,4284.8,0.0,0,1296.75,5581.55,Male,65,No,Yes,Yes,No,0,United States,California,San Jose,95128,"37.316146, -121.936285",37.316146,-121.936285,32804
5293-WXJAK,3,Churned,Yes,1,82,4553,Competitor,Competitor offered more data,Yes,5,11,,Yes,17.25,Yes,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.05,1133.65,0.0,0,189.75,1323.4,Female,73,No,Yes,Yes,No,0,United States,California,San Jose,95135,"37.28682, -121.723877",37.28682,-121.723877,15798
4086-YQSNZ,2,Churned,Yes,1,89,3834,Attitude,Attitude of service provider,Yes,1,3,Offer E,Yes,3.29,No,Yes,Fiber Optic,9,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.4,224.05,0.0,0,9.870000000000001,233.92000000000002,Female,74,No,Yes,Yes,No,0,United States,California,Glencoe,95232,"38.358464, -120.579304",38.358464,-120.579304,21
8399-YNDCH,1,Churned,Yes,1,70,4716,Competitor,Competitor had better devices,No,0,21,,Yes,34.62,No,Yes,DSL,14,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.05,1236.15,0.0,0,727.02,1963.17,Male,80,No,Yes,No,No,0,United States,California,Columbia,95310,"38.085839, -120.37855",38.085839,-120.37855,2144
5565-FILXA,2,Churned,Yes,1,96,5913,Other,Don't know,No,0,16,,Yes,38.75,Yes,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.15,1529.2,0.0,0,620.0,2149.2,Female,76,No,Yes,No,No,0,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,48690
4187-CINZD,2,Churned,Yes,1,90,3180,Competitor,Competitor had better devices,No,0,46,,Yes,6.13,No,Yes,Fiber Optic,30,No,Yes,No,No,Yes,Yes,No,Yes,One Year,No,Credit Card,95.25,4424.2,0.0,0,281.98,4706.18,Female,73,No,Yes,No,No,0,United States,California,Lakewood,90712,"33.840524, -118.148403",33.840524,-118.148403,30173
6818-WOBHJ,1,Churned,Yes,1,69,5651,Competitor,Competitor had better devices,Yes,1,68,Offer A,Yes,24.13,Yes,Yes,Fiber Optic,24,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.6,6127.6,0.0,0,1640.84,7768.4400000000005,Female,70,No,Yes,Yes,No,0,United States,California,Fulton,95439,"38.493888, -122.777141",38.493888,-122.777141,476
9134-CEQMF,2,Churned,Yes,1,89,3077,Dissatisfaction,Network reliability,Yes,1,7,Offer E,Yes,13.63,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,676.7,0.0,0,95.41000000000001,772.11,Male,75,No,Yes,Yes,No,0,United States,California,Nice,95464,"39.12334, -122.838198",39.12334,-122.838198,2223
8519-IMDHU,1,Churned,Yes,1,83,4981,Competitor,Competitor had better devices,Yes,1,15,,Yes,45.25,Yes,Yes,Cable,22,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.6,1345.55,0.0,0,678.75,2024.3,Male,74,No,Yes,Yes,No,0,United States,California,Alderpoint,95511,"40.166028, -123.584144",40.166028,-123.584144,261
3372-KWFBM,3,Churned,Yes,1,81,2508,Dissatisfaction,Network reliability,No,0,16,,Yes,19.18,Yes,Yes,Fiber Optic,22,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.6,1281.0,0.0,0,306.88,1587.88,Male,76,No,Yes,No,No,0,United States,California,Bayside,95524,"40.825486, -124.049485",40.825486,-124.049485,1689
7206-GZCDC,2,Churned,Yes,1,75,4371,Attitude,Attitude of support person,No,0,1,Offer E,Yes,29.68,No,Yes,Cable,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25,0.0,0,29.68,98.93,Female,75,No,Yes,No,No,0,United States,California,Loleta,95551,"40.665952, -124.240051",40.665952,-124.240051,1447
1768-ZAIFU,1,Churned,Yes,1,67,5688,Competitor,Competitor made better offer,No,0,1,,No,0.0,No,Yes,Cable,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.2,25.2,0.0,0,0.0,25.2,Female,74,No,Yes,No,No,0,United States,California,Rio Dell,95562,"40.485849, -124.163234",40.485849,-124.163234,3284
3793-MMFUH,1,Churned,Yes,1,90,2230,Competitor,Competitor made better offer,No,0,13,,Yes,19.03,Yes,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.05,1290.0,0.0,0,247.39000000000001,1537.39,Female,73,No,Yes,No,No,0,United States,California,Davis,95618,"38.544002, -121.685559",38.544002,-121.685559,648
6567-HOOPW,3,Churned,Yes,1,76,4363,Competitor,Competitor made better offer,No,0,1,,Yes,20.06,No,Yes,Fiber Optic,24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.2,79.2,0.0,0,20.06,99.26,Female,69,No,Yes,No,No,0,United States,California,Folsom,95630,"38.672638, -121.147403",38.672638,-121.147403,51855
8621-MNIHH,1,Churned,Yes,1,88,3369,Competitor,Competitor had better devices,Yes,1,34,,Yes,2.88,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.25,3217.55,0.0,0,97.92,3315.4700000000003,Female,75,No,Yes,Yes,No,0,United States,California,Madison,95653,"38.674276, -121.961866",38.674276,-121.961866,844
5419-CONWX,1,Churned,Yes,1,89,2268,Competitor,Competitor had better devices,No,0,4,,Yes,12.68,No,Yes,Fiber Optic,10,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.8,442.85,0.0,0,50.72,493.57000000000005,Female,65,No,Yes,No,No,0,United States,California,Pleasant Grove,95668,"38.833554, -121.498102",38.833554,-121.498102,901
7024-OHCCK,3,Churned,Yes,1,72,4193,Other,Poor expertise of online support,No,0,2,,Yes,19.27,Yes,Yes,Fiber Optic,18,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,170.85,0.0,0,38.54,209.39,Female,77,No,Yes,No,No,0,United States,California,Sheridan,95681,"38.984756, -121.345074",38.984756,-121.345074,1219
5357-TZHPP,2,Churned,Yes,1,83,5745,Attitude,Attitude of support person,No,0,9,,Yes,30.8,Yes,Yes,Fiber Optic,18,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,84.4,732.5,0.0,0,277.2,1009.7,Male,67,No,Yes,No,No,0,United States,California,Wheatland,95692,"39.043387, -121.409837",39.043387,-121.409837,3600
0506-LVNGN,1,Churned,Yes,1,90,4028,Competitor,Competitor had better devices,No,0,5,,Yes,42.33,No,Yes,Fiber Optic,9,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.55,349.65,0.0,0,211.64999999999998,561.3,Female,78,No,Yes,No,No,0,United States,California,Rancho Cordova,95742,"38.591134, -121.161585",38.591134,-121.161585,299
9809-IMGCQ,1,Churned,Yes,1,93,4458,Competitor,Competitor made better offer,No,0,22,Offer D,Yes,40.18,Yes,Yes,Fiber Optic,8,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,96.7,2082.95,0.0,100,883.96,3066.91,Male,65,No,Yes,No,No,0,United States,California,Canyon Dam,95923,"40.171312, -121.120605",40.171312,-121.120605,86
3254-YRILK,1,Churned,Yes,1,69,5683,Competitor,Competitor had better devices,No,0,19,Offer D,Yes,39.97,Yes,Yes,Fiber Optic,9,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.2,1775.8,0.0,0,759.43,2535.23,Male,74,No,Yes,No,No,0,United States,California,Dobbins,95935,"39.381174, -121.21191",39.381174,-121.21191,614
0529-ONKER,3,Churned,Yes,1,96,2099,Attitude,Attitude of support person,No,0,15,Offer D,Yes,46.38,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.65,1146.65,0.0,0,695.7,1842.3500000000001,Male,70,No,Yes,No,No,0,United States,California,Forest Ranch,95942,"40.077028, -121.494168",40.077028,-121.494168,1351
5240-IJOQT,1,Churned,Yes,1,88,3348,Competitor,Competitor had better devices,No,0,1,,Yes,11.34,Yes,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,74.7,0.0,0,11.34,86.04,Male,69,No,Yes,No,No,0,United States,California,Grass Valley,95949,"39.099204, -121.137962",39.099204,-121.137962,17922
0661-XEYAN,1,Churned,Yes,1,90,3884,Competitor,Competitor had better devices,No,0,1,,No,0.0,No,Yes,DSL,26,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,25.8,25.8,0.0,20,0.0,45.8,Female,76,No,Yes,No,No,0,United States,California,Nevada City,95959,"39.333737, -120.858667",39.333737,-120.858667,17269
2660-EMUBI,1,Churned,Yes,1,75,5353,Competitor,Competitor made better offer,No,0,10,Offer D,Yes,41.37,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.35,898.35,0.0,0,413.7,1312.05,Male,71,No,Yes,No,No,0,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,48690
7675-OZCZG,3,Churned,Yes,1,77,4145,Competitor,Competitor made better offer,No,0,3,,Yes,30.14,No,Yes,DSL,6,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,45.0,127.1,0.0,10,90.42,227.51999999999998,Female,76,No,Yes,No,No,0,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644,42239
9391-EOYLI,2,Churned,Yes,1,69,5374,Competitor,Competitor made better offer,Yes,1,12,Offer D,Yes,6.97,No,Yes,Fiber Optic,19,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.45,950.2,0.0,0,83.64,1033.8400000000001,Male,77,No,Yes,Yes,No,0,United States,California,Lewiston,96052,"40.704293, -122.803899",40.704293,-122.803899,1845
2761-OCIAX,2,Churned,Yes,1,81,2803,Competitor,Competitor made better offer,No,0,2,,Yes,6.51,No,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,165.4,0.0,0,13.02,178.42000000000002,Male,74,No,Yes,No,No,0,United States,California,Palo Cedro,96073,"40.582399, -122.195512",40.582399,-122.195512,4931
3068-OMWZA,1,Churned,Yes,1,91,3106,Competitor,Competitor made better offer,No,0,1,,Yes,49.6,Yes,Yes,Fiber Optic,20,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,88.8,88.8,0.0,10,49.6,148.4,Male,77,No,Yes,No,No,0,United States,California,Round Mountain,96084,"40.923558, -122.059933",40.923558,-122.059933,459
4154-AQUGT,1,Churned,Yes,1,82,3861,Competitor,Competitor made better offer,Yes,1,13,Offer D,Yes,1.47,No,Yes,Fiber Optic,5,No,Yes,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.05,1169.35,0.0,0,19.11,1188.4599999999998,Male,76,No,Yes,Yes,No,0,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542,28201
8017-LXHFA,2,Churned,Yes,1,95,2740,Competitor,Competitor made better offer,No,0,23,Offer D,Yes,31.17,No,Yes,Fiber Optic,23,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,2293.6,0.0,0,716.9100000000001,3010.51,Female,77,No,Yes,No,No,0,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542,28201
4248-QPAVC,1,Churned,Yes,1,90,3209,Competitor,Competitor made better offer,Yes,1,17,Offer D,Yes,36.82,Yes,Yes,Fiber Optic,6,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.35,1463.45,0.0,0,625.94,2089.3900000000003,Female,80,No,Yes,Yes,No,0,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542,28201
4690-LLKUA,1,Churned,Yes,1,93,3797,Competitor,Competitor made better offer,No,0,17,,Yes,40.93,No,Yes,DSL,2,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.05,770.6,0.0,0,695.81,1466.4099999999999,Male,68,No,Yes,No,No,0,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542,28201
9490-DFPMD,2,Churned,Yes,1,90,4871,Competitor,Competitor made better offer,No,0,42,,Yes,9.53,Yes,Yes,Fiber Optic,17,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.65,3541.35,0.0,0,400.26,3941.6099999999997,Female,79,No,Yes,No,No,0,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542,28201
8580-AECUZ,3,Churned,Yes,1,92,5001,Competitor,Competitor made better offer,No,0,1,,Yes,42.3,No,Yes,Fiber Optic,16,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.1,79.1,0.0,0,42.3,121.39999999999999,Male,65,No,Yes,No,No,0,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542,28201
5047-LHVLY,2,Churned,Yes,1,91,3438,Competitor,Competitor made better offer,No,0,1,Offer E,Yes,39.78,No,Yes,Cable,12,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,50.15,50.15,0.0,0,39.78,89.93,Male,68,No,Yes,No,No,0,United States,California,San Diego,92121,"32.898613, -117.202937",32.898613,-117.202937,4258
8375-DKEBR,1,Churned,Yes,1,96,3438,Competitor,Competitor had better devices,No,0,1,Offer E,Yes,34.51,No,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,69.6,0.0,0,34.51,104.10999999999999,Female,72,No,Yes,No,No,0,United States,California,Hermosa Beach,90254,"33.86532, -118.396336",33.86532,-118.396336,18693
7279-BUYWN,1,Churned,Yes,1,89,3380,Attitude,Attitude of support person,No,0,41,,Yes,27.95,Yes,Yes,Fiber Optic,23,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,113.2,4689.5,0.0,0,1145.95,5835.45,Female,66,No,Yes,No,No,0,United States,California,Buena Park,90620,"33.845706, -118.012204",33.845706,-118.012204,44442
7156-MHUGY,1,Churned,Yes,1,76,5394,Competitor,Competitor had better devices,No,0,13,,Yes,26.11,No,Yes,Fiber Optic,4,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,90.5,1201.15,29.84,140,339.43,1650.7400000000002,Male,68,No,Yes,No,No,0,United States,California,Buena Park,90621,"33.874224, -117.993368",33.874224,-117.993368,33528
9606-PBKBQ,1,Churned,Yes,1,94,4584,Attitude,Attitude of support person,Yes,1,32,,Yes,5.99,Yes,Yes,Fiber Optic,23,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,2642.05,49.57,0,191.68,2784.16,Male,69,No,Yes,Yes,No,0,United States,California,Long Beach,90813,"33.781086, -118.199049",33.781086,-118.199049,63136
3536-IQCTX,1,Churned,Yes,1,75,2712,Competitor,Competitor had better devices,Yes,1,32,,Yes,49.6,Yes,Yes,Fiber Optic,10,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.3,2661.1,0.0,0,1587.2,4248.3,Male,76,No,Yes,Yes,No,0,United States,California,South Pasadena,91030,"34.110444, -118.156957",34.110444,-118.156957,23984
3132-TVFDZ,2,Churned,Yes,1,82,5172,Attitude,Attitude of support person,Yes,1,57,,No,0.0,No,Yes,Cable,3,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,44.85,2572.95,12.07,0,0.0,2560.8799999999997,Male,70,No,Yes,Yes,No,0,United States,California,Glendale,91202,"34.167926, -118.267539",34.167926,-118.267539,21990
8080-DDEMJ,2,Churned,Yes,1,79,4499,Attitude,Attitude of support person,No,0,1,Offer E,Yes,15.28,No,Yes,Cable,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.1,45.1,0.0,0,15.28,60.38,Male,71,No,Yes,No,No,0,United States,California,Glendale,91204,"34.136306, -118.26036",34.136306,-118.26036,17015
6702-OHFWR,3,Churned,Yes,1,91,4972,Other,Poor expertise of online support,No,0,1,Offer E,No,0.0,No,Yes,DSL,26,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.3,43.3,0.0,0,0.0,43.3,Male,75,No,Yes,No,No,0,United States,California,Reseda,91335,"34.200175, -118.540958",34.200175,-118.540958,68018
4510-PYUSH,1,Churned,Yes,1,75,3110,Attitude,Attitude of support person,No,0,38,,Yes,26.1,No,Yes,DSL,27,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,57.15,2250.65,0.0,0,991.8000000000001,3242.4500000000003,Female,67,No,Yes,No,No,0,United States,California,Sylmar,91342,"34.321621, -118.399841",34.321621,-118.399841,81986
8840-DQLGN,1,Churned,Yes,1,81,4745,Attitude,Attitude of support person,Yes,1,35,,Yes,15.98,Yes,Yes,Cable,22,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,3653.35,0.0,0,559.3000000000001,4212.65,Female,65,No,Yes,Yes,No,0,United States,California,Burbank,91502,"34.177267, -118.31003",34.177267,-118.31003,11517
4193-ORFCL,1,Churned,Yes,1,70,2740,Competitor,Competitor had better devices,No,0,1,Offer E,Yes,15.24,No,Yes,DSL,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.1,45.1,0.0,0,15.24,60.34,Female,80,No,Yes,No,No,0,United States,California,North Hollywood,91606,"34.187599, -118.387125",34.187599,-118.387125,45358
7776-QWNFX,3,Churned,Yes,1,83,4795,Attitude,Attitude of support person,Yes,1,30,,Yes,4.65,No,Yes,DSL,29,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.4,1527.5,0.0,0,139.5,1667.0,Male,71,No,Yes,Yes,No,0,United States,California,Chino,91710,"33.990646, -117.663025",33.990646,-117.663025,75319
6689-TCZHQ,3,Churned,Yes,1,65,4054,Attitude,Attitude of support person,No,0,5,Offer E,Yes,12.27,No,Yes,Fiber Optic,20,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,78.95,378.4,0.0,0,61.349999999999994,439.75,Female,70,No,Yes,No,No,0,United States,California,Claremont,91711,"34.127621, -117.717863",34.127621,-117.717863,34716
9497-QCMMS,1,Churned,Yes,1,81,5536,Competitor,Competitor made better offer,No,0,1,Offer E,Yes,30.17,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,93.55,0.0,0,30.17,123.72,Male,73,No,Yes,No,No,0,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424,51213
3424-NMNBO,1,Churned,Yes,1,91,4739,Competitor,Competitor made better offer,Yes,1,58,,Yes,49.38,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,108.85,6287.25,0.0,0,2864.04,9151.29,Male,78,No,Yes,Yes,No,0,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424,51213
4514-GFCFI,2,Churned,Yes,1,91,5136,Attitude,Attitude of support person,No,0,16,,Yes,17.51,Yes,Yes,Fiber Optic,7,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,1350.15,0.0,0,280.16,1630.3100000000002,Female,76,No,Yes,No,No,0,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424,51213
8000-REIQB,2,Churned,Yes,1,94,3208,Competitor,Competitor made better offer,No,0,1,Offer E,Yes,22.5,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.95,69.95,0.0,10,22.5,102.45,Female,73,No,Yes,No,No,0,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424,51213
4795-KTRTH,1,Churned,Yes,1,91,4287,Competitor,Competitor made better offer,Yes,1,5,Offer E,Yes,47.28,Yes,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.0,371.65,40.64,10,236.4,577.41,Female,68,No,Yes,Yes,No,0,United States,California,San Diego,92122,"32.85723, -117.209774",32.85723,-117.209774,34902
9961-JBNMK,1,Churned,Yes,1,87,4317,Dissatisfaction,Product dissatisfaction,No,0,21,,Yes,42.27,No,Yes,Fiber Optic,7,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.8,2030.3,10.2,0,887.6700000000001,2907.77,Male,79,No,Yes,No,No,0,United States,California,Desert Center,92239,"33.889605, -115.257009",33.889605,-115.257009,964
6179-GJPSO,1,Churned,Yes,1,86,2833,Competitor,Competitor made better offer,No,0,43,,Yes,31.83,No,Yes,Fiber Optic,10,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,108.15,4600.7,0.0,0,1368.6899999999998,5969.389999999999,Female,67,No,Yes,No,No,0,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,48690
8290-YWKHZ,3,Churned,Yes,1,90,5247,Competitor,Competitor made better offer,Yes,1,32,,Yes,33.74,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.2,2931.0,17.88,0,1079.68,3992.8,Female,69,No,Yes,Yes,No,0,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644,42239
8051-HJRLT,3,Churned,Yes,1,82,2146,Attitude,Attitude of service provider,No,0,1,Offer E,Yes,18.2,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.55,70.55,0.0,0,18.2,88.75,Female,72,No,Yes,No,No,0,United States,California,Wrightwood,92397,"34.358321, -117.618263",34.358321,-117.618263,4253
4021-RQSNY,3,Churned,Yes,1,72,5137,Attitude,Attitude of service provider,Yes,1,29,,Yes,25.78,Yes,Yes,Fiber Optic,28,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,98.5,3004.15,37.55,40,747.62,3754.22,Male,75,No,Yes,Yes,No,0,United States,California,Moreno Valley,92555,"33.907361, -117.109972",33.907361,-117.109972,12743
9061-TIHDA,1,Churned,Yes,1,90,2982,Competitor,Competitor had better devices,Yes,1,13,,Yes,31.7,Yes,Yes,Cable,6,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,1233.65,48.09,0,412.09999999999997,1597.66,Male,67,No,Yes,Yes,No,0,United States,California,Murrieta,92563,"33.581045, -117.14719",33.581045,-117.14719,18311
8699-ASUFO,3,Churned,Yes,1,96,4969,Attitude,Attitude of service provider,Yes,1,7,,Yes,8.92,Yes,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.4,527.9,32.46,0,62.44,557.88,Male,72,No,Yes,Yes,No,0,United States,California,Nuevo,92567,"33.82769, -117.102244",33.82769,-117.102244,7344
4695-WJZUE,1,Churned,Yes,1,80,3685,Competitor,Competitor had better devices,No,0,2,,Yes,21.57,Yes,Yes,Fiber Optic,28,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.55,179.25,0.0,0,43.14,222.39,Female,68,No,Yes,No,No,0,United States,California,Irvine,92606,"33.703976, -117.824172",33.703976,-117.824172,17621
